,tweet_id,date,name,stage,rating_numerator,rating_denominator,favorite_count,retweet_count,full_text,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog
317,780931614150983680,09-28-2016,None,puppo,13.0,10,23186,8061,I want to finally rate this iconic puppo who thinks the parade is all for him. 13/10 would absolutely attend https://t.co/5dUYOu4b8d,https://pbs.twimg.com/media/CtZtJxAXEAAyPGd.jpg,1,Padlock,0.731564,False,Necklace,0.0654616,False,Chain,0.0364691,False
318,780858289093574656,09-27-2016,Dash,None,10.0,10,7711,2191,"This is Dash. He's very stylish, but also incredibly unimpressed with the current state of our nation. 10/10 would pet ears first https://t.co/YElO4hvXI6",https://pbs.twimg.com/media/CtYqeNHWgAATqYZ.jpg,1,Chesapeake Bay Retriever,0.488555,True,Sussex Spaniel,0.27165500000000004,True,Kelpie,0.106913,True
319,780601303617732608,09-27-2016,Hercules,None,12.0,10,12939,3652,Meet Hercules. He can have whatever he wants for the rest of eternity. 12/10 would snug passionately https://t.co/mH0IOyFdIG,https://pbs.twimg.com/media/CtVAvX-WIAAcGTf.jpg,1,Saint Bernard,0.995143,True,Cardigan,0.00304359,True,English Springer,0.00104955,True
320,780543529827336192,09-26-2016,None,None,12.0,10,6754,1904,Here's a perturbed super floof. 12/10 would snug so damn well https://t.co/VG095mi09Q,https://pbs.twimg.com/media/CtUMLzRXgAAbZK5.jpg,1,Golden Retriever,0.628312,True,Labrador Retriever,0.317365,True,Tibetan Mastiff,0.0122601,True
321,780459368902959104,09-26-2016,Bear,None,11.0,10,5664,1175,"This is Bear. Don't worry, he's not a real bear tho. Contains unreal amounts of squish. 11/10 heteroskedastic af https://t.co/coi4l1T2Sm",https://pbs.twimg.com/media/CtS_p9kXEAE2nh8.jpg,1,Great Dane,0.382491,True,German Shepherd,0.312026,True,Bull Mastiff,0.0332719,True
322,780192070812196864,09-25-2016,None,None,11.0,10,9322,2454,We only rate dogs. Pls stop sending in non-canines like this Urban Floof Giraffe. I can't handle this. 11/10 https://t.co/zHIqpM5Gni,https://pbs.twimg.com/media/CtPMhwvXYAIt6NG.jpg,1,Vizsla,0.144012,True,Mongoose,0.09147360000000003,False,Hatchet,0.0735447,False
323,779834332596887552,09-25-2016,Scout,None,11.0,10,20353,7779,This is Scout. He really wants to kiss himself. H*ckin inappropriate. 11/10 narcissistic af https://t.co/x0gV2Ck3AD,https://pbs.twimg.com/media/CtKHLuCWYAA2TTs.jpg,1,Golden Retriever,0.99383,True,Cocker Spaniel,0.00314271,True,Great Pyrenees,0.000917414,True
324,779377524342161408,09-23-2016,None,pupper,12.0,10,9438,3411,Have you ever seen such a smol pupper? Portable af. 12/10 would keep in shirt pocket https://t.co/KsqaIzlQ12,https://pbs.twimg.com/ext_tw_video_thumb/779377444025499652/pu/img/eIiLDy9F6rPNarEc.jpg,1,Sundial,0.17092100000000002,False,Cash Machine,0.0603586,False,Maze,0.0549814,False
325,778990705243029504,09-22-2016,Jay,None,11.0,10,21459,7975,This is Jay. He's really h*ckin happy about the start of fall. Sneaky tongue slip in 2nd pic. 11/10 snuggly af https://t.co/vyx1X5eyWI,https://pbs.twimg.com/media/Cs-H5uhWcAAiNY9.jpg,2,Cocker Spaniel,0.7153510000000001,True,Labrador Retriever,0.207056,True,Chihuahua,0.0285194,True
326,778624900596654080,09-21-2016,Penny,None,11.0,10,4982,1112,This is Penny. She's a sailor pup. 11/10 would take to the open seas with https://t.co/0rRxyBQt32,https://pbs.twimg.com/media/Cs47N3eWcAEmgiW.jpg,2,Airedale,0.786089,True,Irish Terrier,0.121488,True,Lakeland Terrier,0.0146031,True
327,778383385161035776,09-21-2016,Nala,None,13.0,10,6244,1208,This is Nala. She's a future Dogue model. Won't respond to my texts. 13/10 would be an honor to pet https://t.co/zP1IvAATWv,https://pbs.twimg.com/media/Cs1fjyqWIAE2jop.jpg,1,Collie,0.345266,True,Borzoi,0.312823,True,Border Collie,0.213011,True
328,778286810187399168,09-20-2016,Stanley,None,11.0,10,11120,3624,This is Stanley. He has too much skin. Isn't happy about it. Quite pupset actually. Still 11/10 would comfort https://t.co/hhTfnPrWfb,https://pbs.twimg.com/media/Cs0HuUTWcAUpSE8.jpg,1,Boston Bull,0.32207,True,Pug,0.229903,True,Muzzle,0.10142,False
329,778039087836069888,09-20-2016,None,pupper,12.0,10,9075,2887,Evolution of a pupper yawn featuring Max. 12/10 groundbreaking stuff https://t.co/t8Y4x9DmVD,https://pbs.twimg.com/media/CswmaHmWAAAbdY9.jpg,2,German Shepherd,0.717776,True,Malinois,0.111175,True,Norwegian Elkhound,0.0588024,True
330,778027034220126208,09-20-2016,Sophie,pupper,11.27,10,7014,1777,This is Sophie. She's a Jubilant Bush Pupper. Super h*ckin rare. Appears at random just to smile at the locals. 11.27/10 would smile back https://t.co/QFaUiIHxHq,https://pbs.twimg.com/media/Cswbc2yWcAAVsCJ.jpg,1,Clumber,0.946718,True,Cocker Spaniel,0.0159499,True,Lhasa,0.00651911,True
331,777885040357281792,09-19-2016,Wesley,None,3.0,10,6808,1801,This is Wesley. He's clearly trespassing. Seems rather h*ckin violent too. Weaponized forehead. 3/10 wouldn't let in https://t.co/pL7wbMRW7M,https://pbs.twimg.com/media/CsuaUH2WAAAWJh1.jpg,1,Afghan Hound,0.123529,True,Basset,0.119682,True,Siberian Husky,0.108709,True
332,777684233540206592,09-19-2016,None,None,12.0,10,12013,3231,"""Yep... just as I suspected. You're not flossing."" 12/10 and 11/10 for the pup not flossing https://t.co/SuXcI9B7pQ",https://pbs.twimg.com/media/CsrjryzWgAAZY00.jpg,1,Cocker Spaniel,0.253442,True,Golden Retriever,0.16285,True,Otterhound,0.110921,True
333,777189768882946048,09-17-2016,Jeffrey,None,12.0,10,15312,4745,This is Jeffrey. He's being held so he doesn't fly away. 12/10 would set free https://t.co/d3aLyCykn7,https://pbs.twimg.com/media/Cskh9nRWYAAUxBP.jpg,2,Chihuahua,0.988412,True,Mexican Hairless,0.00417722,True,Hog,0.00150658,False
334,776813020089548800,09-16-2016,Solomon,None,12.0,10,5219,1325,Meet Solomon. He was arrested for possession of adorable and attempted extra pats on the head. 12/10 would post bail https://t.co/nFqLaOLUQA,https://pbs.twimg.com/media/CsfLUDbXEAAu0VF.jpg,1,Toy Poodle,0.51661,True,Miniature Poodle,0.255033,True,Standard Poodle,0.168989,True
335,776113305656188928,09-14-2016,Sampson,pupper,11.0,10,12566,4764,This is Sampson. He's about to get hit with a vicious draw 2. Has no idea. 11/10 poor pupper https://t.co/FYT9QBEnKG,https://pbs.twimg.com/media/CsVO7ljW8AAckRD.jpg,1,Mousetrap,0.777468,False,Black Widow,0.0939402,False,Paddlewheel,0.0174919,False
336,776088319444877312,09-14-2016,None,None,10.0,10,1962,166,I can't tap the screen to make the hearts appear fast enough. 10/10 for the source of all future unproductiveness https://t.co/wOhuABgj6I,https://pbs.twimg.com/media/CsU4NKkW8AUI5eG.jpg,3,Web Site,0.999916,False,Pug,7.657020000000001e-05,True,Menu,2.16468e-06,False
337,775842724423557120,09-13-2016,Blue,None,12.0,10,12530,2931,This is Blue. He was having an average day until his owner told him about Bront. 12/10 h*ckin hysterical af https://t.co/saRYTcxQeH,https://pbs.twimg.com/media/CsRY1jAWYAUOx55.jpg,2,Chow,0.520022,True,Bath Towel,0.0287747,False,French Bulldog,0.0259901,True
338,775733305207554048,09-13-2016,Anakin,doggo,11.0,10,14802,4388,This is Anakin. He strives to reach his full doggo potential. Born with blurry tail tho. 11/10 would still pet well https://t.co/9CcBSxCXXG,https://pbs.twimg.com/media/CsP1UvaW8AExVSA.jpg,1,Long-Horned Beetle,0.6138520000000001,False,Ox,0.0294728,False,Rhinoceros Beetle,0.0278061,False
339,775729183532220416,09-13-2016,None,None,13.0,10,13806,4995,This girl straight up rejected a guy because he doesn't like dogs. She is my hero and I give her 13/10 https://t.co/J39lT3b0rH,https://pbs.twimg.com/media/CsPxk85XEAAeMQj.jpg,1,Web Site,0.989407,False,Hand-Held Computer,0.00213902,False,Menu,0.00211536,False
340,775364825476165632,09-12-2016,Finley,doggo,11.0,10,7945,3255,This is Finley. He's an independent doggo still adjusting to life on his own. 11/10 https://t.co/7FNcBaKbci,https://pbs.twimg.com/media/CsKmMB2WAAAXcAy.jpg,3,Beagle,0.571229,True,Chihuahua,0.175257,True,Pembroke,0.034306300000000005,True
341,775085132600442880,09-11-2016,Tucker,None,13.0,10,16614,5168,This is Tucker. He would like a hug. 13/10 someone hug him https://t.co/wdgY9oHPrT,https://pbs.twimg.com/media/CsGnz64WYAEIDHJ.jpg,1,Chow,0.316565,True,Golden Retriever,0.241929,True,Pomeranian,0.157524,True
342,774639387460112384,09-10-2016,Sprinkles,None,10.0,10,7184,1903,This is Sprinkles. He's trapped in light jail. 10/10 would post bail for him https://t.co/4s5Xlijogu,https://pbs.twimg.com/media/CsASZqRW8AA3Szw.jpg,1,Walker Hound,0.6275930000000001,True,Basenji,0.128705,True,Ibizan Hound,0.126282,True
343,774314403806253056,09-09-2016,None,None,14.0,10,23249,6110,I WAS SENT THE ACTUAL DOG IN THE PROFILE PIC BY HIS OWNER THIS IS SO WILD. 14/10 ULTIMATE LEGEND STATUS https://t.co/7oQ1wpfxIH,https://pbs.twimg.com/media/Cr7q1VxWIAA5Nm7.jpg,3,Eskimo Dog,0.5960449999999999,True,Siberian Husky,0.223067,True,Saluki,0.0363247,True
344,773985732834758656,09-08-2016,Winnie,pupper,11.0,10,11477,4242,Meet Winnie. She just made awkward eye contact with the driver beside her. Poor pupper panicked. 11/10 would comfort https://t.co/RFWtDqTnAz,https://pbs.twimg.com/media/Cr2_6R8WAAAUMtc.jpg,4,Giant Panda,0.451149,False,Fur Coat,0.148001,False,Pug,0.10957,True
345,773704687002451968,09-08-2016,Loki,None,12.0,10,7057,1786,This is Loki. He knows he's adorable. One ear always pupared. 12/10 would snug in depicted fashion forever https://t.co/OqNggd4Oio,https://pbs.twimg.com/media/CrzATQqWAAEHq2t.jpg,2,Silky Terrier,0.324251,True,Yorkshire Terrier,0.18121,True,Airedale,0.133436,True
346,773670353721753600,09-07-2016,Shakespeare,None,10.0,10,5684,1418,This is Shakespeare. He appears to be maximum level pettable. Born with no eyes tho (tragic). 10/10 probably wise https://t.co/rA8WUVOLBr,https://pbs.twimg.com/media/CryhFC0XEAA9wp_.jpg,1,Old English Sheepdog,0.969311,True,Maltese Dog,0.013243,True,Soft-Coated Wheaten Terrier,0.00485731,True
347,773547596996571136,09-07-2016,Chelsea,pupper,11.0,10,23562,6733,This is Chelsea. She forgot how to dog. 11/10 get it together pupper https://t.co/nBJ5RE4yHb,https://pbs.twimg.com/media/Crwxb5yWgAAX5P_.jpg,1,Norwegian Elkhound,0.372202,True,Chesapeake Bay Retriever,0.13718699999999998,True,Malamute,0.07143619999999999,True
348,773247561583001600,09-06-2016,Chip,None,10.0,10,10060,3503,This is Chip. He's a pupholder. Comes with the car. Requires frequent pettings. Shifts for you. 10/10 innovative af https://t.co/hG5WYT9ECn,https://pbs.twimg.com/media/Crsgi9dWEAApQd8.jpg,1,Seat Belt,0.713588,False,Miniature Pinscher,0.08336879999999999,True,Brabancon Griffon,0.0756961,True
349,772581559778025472,09-04-2016,None,None,10.0,10,6910,1844,Guys this is getting so out of hand. We only rate dogs. This is a Galapagos Speed Panda. Pls only send dogs... 10/10 https://t.co/8lpAGaZRFn,https://pbs.twimg.com/media/CrjC0JAWAAAjz6n.jpg,3,Newfoundland,0.574345,True,Border Collie,0.128352,True,Saint Bernard,0.0594755,True
350,772193107915964416,09-03-2016,Willem,pupper,12.0,10,6411,1509,This is Willem. He's a Penn State pupper. Thinks the hood makes him more intimidating. It doesn't. 12/10 https://t.co/Dp0s7MRIHK,https://pbs.twimg.com/media/Crdhh_1XEAAHKHi.jpg,1,Pembroke,0.367945,True,Chihuahua,0.223522,True,Pekinese,0.164871,True
351,772152991789019136,09-03-2016,None,None,10.0,10,4036,1223,Here's a couple rufferees making sure all the sports are played fairly today. Both 10/10 would bribe with extra pets https://t.co/H9yjI9eo3A,https://pbs.twimg.com/media/Crc9DEoWEAE7RLH.jpg,2,Golden Retriever,0.275318,True,Irish Setter,0.100988,True,Vizsla,0.07352489999999999,True
352,772102971039580160,09-03-2016,Penny,None,11.0,10,4279,1011,This is Penny. She's an OU cheerleader. About to do a triple back handspring down the stairs. 11/10 hype af https://t.co/B2f3XkGU5c,https://pbs.twimg.com/media/CrcPjh0WcAA_SPT.jpg,1,Pembroke,0.54178,True,Cardigan,0.260504,True,Shetland Sheepdog,0.0637031,True
353,771770456517009408,09-02-2016,Davey,None,11.0,10,12807,3714,This is Davey. He'll have your daughter home by 8. Just a stand up pup. 11/10 would introduce to mom https://t.co/E6bGWf9EOm,https://pbs.twimg.com/media/CrXhIqBW8AA6Bse.jpg,1,Papillon,0.53318,True,Collie,0.192031,True,Border Collie,0.121626,True
354,771380798096281600,09-01-2016,Fizz,None,11.0,10,11232,5564,Meet Fizz. She thinks love is a social construct consisting solely of ideals perpetuated by mass media 11/10 woke af https://t.co/sPB5JMnWBn,https://pbs.twimg.com/media/CrR-vVfXEAAk6Gg.jpg,1,Collie,0.503728,True,Border Collie,0.450944,True,English Springer,0.0126928,True
355,771136648247640064,09-01-2016,Dixie,None,11.0,10,9804,3197,This is Dixie. She wants to be a ship captain. Won't let anything get in between her and her dreams. 11/10 https://t.co/8VEDZKHddR,https://pbs.twimg.com/media/CrOgsIBWYAA8Dtb.jpg,1,Bathtub,0.36866,False,Golden Retriever,0.297402,True,Tub,0.201711,False
356,771014301343748096,08-31-2016,None,None,7.0,10,7333,1804,Another pic without a dog in it? What am I supposed to do? Rate the carpet? Fine I will. 7/10 looks adequately comfy https://t.co/OJZQ6I4gGd,https://pbs.twimg.com/media/CrMxZzgWIAQUxzx.jpg,1,Meerkat,0.202335,False,Doormat,0.11179,False,Macaque,0.0889253,False
357,770787852854652928,08-31-2016,Winston,None,10.0,10,5293,1331,This is Winston. His tongue has gone rogue. Doing him quite a frighten. 10/10 hang in there Winston https://t.co/d0QEbp78Yi,https://pbs.twimg.com/media/CrJjdZmXgAEWLSD.jpg,1,Bernese Mountain Dog,0.787812,True,Greater Swiss Mountain Dog,0.163946,True,Entlebucher,0.020293400000000003,True
358,770772759874076672,08-30-2016,Sebastian,None,11.0,10,5543,1540,This is Sebastian. He's super h*ckin fluffy. That's really all you need to know. 11/10 would snug intensely https://t.co/lqr0NdtwQo,https://pbs.twimg.com/media/CrJVupHXgAA4Dkk.jpg,1,Chow,0.979515,True,Golden Retriever,0.0102187,True,Pomeranian,0.00460604,True
359,770293558247038976,08-29-2016,Jackson,None,10.0,10,6659,1626,This is Jackson. There's nothing abnormal about him. Just your average really good dog. 10/10 https://t.co/3fEPpj0KYw,https://pbs.twimg.com/media/CrCh5RgW8AAXW4U.jpg,1,Italian Greyhound,0.931668,True,Mexican Hairless,0.0388962,True,Whippet,0.0131514,True
360,770069151037685760,08-29-2016,Carbon,None,10.0,10,8087,2511,Say hello to Carbon. This is his first time swimming. He's having a h*ckin blast. 10/10 we should all be this happy https://t.co/mADHGenzFS,https://pbs.twimg.com/media/Cq_Vy9KWcAIUIuv.jpg,1,Boston Bull,0.414965,True,American Staffordshire Terrier,0.286985,True,Staffordshire Bullterrier,0.11497,True
361,769695466921623552,08-28-2016,Titan,None,13.0,10,6815,1805,This is Titan. He's trying to make friends. Offering up his favorite stick. 13/10 philanthropic af https://t.co/vhrkz0dK4v,https://pbs.twimg.com/media/Cq6B8V6XYAA1T1R.jpg,1,Pug,0.407117,True,Muzzle,0.165638,False,Kuvasz,0.0458372,True
362,769212283578875904,08-26-2016,DonDon,None,12.0,10,5749,1869,This is DonDon. He's way up but doesn't feel blessed. Rather uncomfortable actually. 12/10 I'll save you DonDon https://t.co/OCYLz3fjVE,https://pbs.twimg.com/media/CqzKfQgXEAAWIY-.jpg,1,Golden Retriever,0.16653800000000002,True,Pekinese,0.148215,True,Cocker Spaniel,0.0827351,True
363,768970937022709760,08-26-2016,Kirby,None,12.0,10,15361,7133,This is Kirby. His bowl weighs more than him. 12/10 would assist https://t.co/UlB2mzw3Xs,https://pbs.twimg.com/ext_tw_video_thumb/768967618174877700/pu/img/4wfsrs0ZnQ5pstXm.jpg,1,Pomeranian,0.182358,True,Golden Retriever,0.110658,True,Mousetrap,0.08639889999999999,False
364,768855141948723200,08-25-2016,Jesse,None,11.0,10,4469,968,This is Jesse. He really wants a belly rub. Will be as cute as possible to achieve that goal. 11/10 https://t.co/1BxxcdVNJ8,https://pbs.twimg.com/media/CquFrCKWAAAr32m.jpg,1,Chow,0.7202189999999999,True,Brabancon Griffon,0.0583653,True,Rottweiler,0.0551135,True
365,768609597686943744,08-25-2016,Lou,None,10.0,10,4390,1324,This is Lou. His sweater is too small and he already cut the tags off. Very very churlish. 10/10 would still pet https://t.co/dZPMLresEr,https://pbs.twimg.com/media/CqqmWa7WcAAIM-n.jpg,1,Basenji,0.183283,True,Italian Greyhound,0.136012,True,Whippet,0.0601299,True
366,768596291618299904,08-24-2016,Oakley,None,12.0,10,5350,1388,Say hello to Oakley and Charlie. They're convinced that they each have their own stick. Nobody tell them. Both 12/10 https://t.co/J2AJdyxglH,https://pbs.twimg.com/media/CqqaPjqWIAAOyNL.jpg,1,Great Pyrenees,0.729745,True,Golden Retriever,0.237961,True,Labrador Retriever,0.0209033,True
367,768193404517830656,08-23-2016,Gerald,doggo,8.0,10,11631,3862,Meet Gerald. He's a fairly exotic doggo. Floofy af. Inadequate knees tho. Self conscious about large forehead. 8/10 https://t.co/WmczvjCWJq,https://pbs.twimg.com/media/Cqkr0wiW8AAn2Oi.jpg,1,Lion,0.396984,False,Ram,0.30085100000000004,False,Cheetah,0.094474,False
368,767884188863397888,08-23-2016,Tito,None,10.0,10,5072,1533,This is Tito. He's on the lookout. Nobody knows for what. 10/10 https://t.co/Qai481H6RA,https://pbs.twimg.com/media/CqgSl4DWcAA-x-o.jpg,3,Coral Reef,0.32774000000000003,False,Cliff,0.157182,False,Lakeside,0.0488096,False
369,766793450729734144,08-20-2016,Rufus,None,10.0,10,5410,1479,This is Rufus. He just missed out on the 100m final at Rio. Already training hard for Tokyo. 10/10 never give pup https://t.co/exrRjjJqeO,https://pbs.twimg.com/media/CqQykxrWYAAlD8g.jpg,1,Beagle,0.451697,True,Basset,0.197513,True,Bloodhound,0.07269860000000003,True
370,766693177336135680,08-19-2016,Brudge,None,11.0,10,4302,862,This is Brudge. He's a Doberdog. Going to be h*ckin massive one day. 11/10 would pat on head approvingly https://t.co/cTlHjEUNK8,https://pbs.twimg.com/media/CqPXYLLXEAAU2HC.jpg,1,Doberman,0.948355,True,Vizsla,0.015031999999999997,True,Rhodesian Ridgeback,0.00963084,True
371,766423258543644672,08-18-2016,Shadoe,None,9.0,10,6416,1741,This is Shadoe. Her tongue flies out of her mouth at random. Can't have a serious conversation with her. 9/10 https://t.co/Tytt15VquG,https://pbs.twimg.com/media/CqLh4yJWcAAHomv.jpg,2,Keeshond,0.995823,True,Pomeranian,0.00389721,True,Norwegian Elkhound,0.000253109,True
372,766069199026450432,08-18-2016,Juno,None,12.0,10,4561,940,This is Juno. She can see your future. 12/10 h*ckin mesmerizing af https://t.co/Z69mShifuk,https://pbs.twimg.com/media/CqGf3xaXYAEh3ak.jpg,1,Redbone,0.484855,True,Beagle,0.4375270000000001,True,Basset,0.0105854,True
373,765719909049503744,08-17-2016,Brat,None,12.0,10,7721,2341,This is Brat. He has a hard time being ferocious so his owner helps out. H*ckin scary af now. 12/10 would still pet https://t.co/soxdNqZDZ2,https://pbs.twimg.com/media/CqBiMAgWAAEJKgI.jpg,1,Golden Retriever,0.969518,True,Labrador Retriever,0.0216961,True,Border Terrier,0.00207455,True
374,765395769549590528,08-16-2016,Zoey,None,13.0,10,28117,3691,This is my dog. Her name is Zoey. She knows I've been rating other dogs. She's not happy. 13/10 no bias at all https://t.co/ep1NkYoiwB,https://pbs.twimg.com/media/Cp87Y0jXYAQyjuV.jpg,1,Pembroke,0.509491,True,Cardigan,0.330401,True,Shetland Sheepdog,0.0388749,True
375,765371061932261376,08-16-2016,Louie,pupper,11.0,10,7560,2350,This is Louie. He's had a long day. Did a lot of pupper things. Also appears to be rather heckin pettable. 11/10 https://t.co/w2qDmoTIZ5,https://pbs.twimg.com/media/Cp8k6oRWcAUL78U.jpg,2,Golden Retriever,0.829456,True,Labrador Retriever,0.08937089999999999,True,Kuvasz,0.0170275,True
376,765222098633691136,08-15-2016,Gromit,None,10.0,10,12374,3684,This is Gromit. He's pupset because there's no need to beware of him. Just wants a pettin. 10/10 https://t.co/eSvz4EapHH,https://pbs.twimg.com/media/Cp6db4-XYAAMmqL.jpg,1,Dalmatian,0.556595,True,Whippet,0.151047,True,American Staffordshire Terrier,0.0964355,True
377,764857477905154048,08-14-2016,Aubie,None,12.0,10,6847,1926,This is Aubie. He has paws for days. Nibbling tables is one of his priorities. Second only to being cuddly af. 12/10 https://t.co/cBIFBsCRz6,https://pbs.twimg.com/media/Cp1R0ZTWcAAaPO4.jpg,1,Bernese Mountain Dog,0.7920590000000001,True,Appenzeller,0.155034,True,Entlebucher,0.038373800000000007,True
378,764259802650378240,08-13-2016,Kota,None,10.0,10,6443,1651,This is Kota and her son Benedict. She doesn't know why you're staring. They are a normal family. Both 10/10 https://t.co/Q1v9BZylvZ,https://pbs.twimg.com/media/CpsyNtXWgAAqvs3.jpg,1,German Shepherd,0.973677,True,Malinois,0.025949700000000003,True,Kelpie,0.000191568,True
379,763183847194451968,08-10-2016,Clark,None,8.0,10,5754,1605,This is Clark. He collects teddy bears. It's absolutely h*ckin horrifying. 8/10 please stop this Clark https://t.co/EDMcwt86fU,https://pbs.twimg.com/media/CpdfpzKWYAAWSUi.jpg,1,Miniature Poodle,0.354674,True,Toy Poodle,0.338642,True,Teddy,0.155828,False
380,762699858130116608,08-08-2016,Leela,None,11.0,10,12960,3941,This is Leela. She's a Fetty Woof. Lost eye while saving a baby from an avalanche. 11/10 true h*ckin hero https://t.co/2lBg3ZgivD,https://pbs.twimg.com/media/CpWnecZWIAAUFwt.jpg,1,Kelpie,0.519047,True,German Shepherd,0.296069,True,Dingo,0.0610053,False
381,762316489655476224,08-07-2016,Scout,None,11.0,10,5125,1226,This is Scout. He specializes in mid-air freeze frames. 11/10 https://t.co/sAHmwRtfSq,https://pbs.twimg.com/media/CpRKzZKWAAABGh7.jpg,1,African Grey,0.270468,False,Madagascar Cat,0.0761865,False,Television,0.0333058,False
382,762035686371364864,08-06-2016,None,None,14.0,10,34062,16963,This left me speechless. 14/10 heckin heroic af https://t.co/3td8P3o0mB,https://pbs.twimg.com/ext_tw_video_thumb/762035577168560129/pu/img/kD4TeHRRiSKgOyDx.jpg,1,Home Theater,0.06315180000000001,False,Cash Machine,0.0466921,False,Theater Curtain,0.0462768,False
383,761976711479193600,08-06-2016,Shelby,None,12.0,10,5749,2196,This is Shelby. She finds stuff to put on her head for attention. It works really well. 12/10 talented af https://t.co/WTZ484EntP,https://pbs.twimg.com/media/CpMVxoRXgAAh350.jpg,3,Labrador Retriever,0.475552,True,Chesapeake Bay Retriever,0.082898,True,Staffordshire Bullterrier,0.048464,True
384,761745352076779520,08-06-2016,None,None,11.0,10,4528,936,Guys.. we only rate dogs. Pls don't send any more pics of the Loch Ness Monster. Only send in dogs. Thank you. 11/10 https://t.co/obH5vMbm1j,https://pbs.twimg.com/media/CpJDWqhW8AAFt45.jpg,1,Paddle,0.393118,False,Canoe,0.17808800000000002,False,Lakeside,0.0997126,False
385,761672994376806400,08-05-2016,None,None,10.0,10,52710,31558,Ohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboy. 10/10 for all (by happytailsresort) https://t.co/EY8kEFuzK7,https://pbs.twimg.com/ext_tw_video_thumb/761672828462718981/pu/img/R00UYAAWB3GtuHdI.jpg,1,Gondola,0.318851,False,Sea Lion,0.306525,False,Pool Table,0.111565,False
386,761599872357261312,08-05-2016,Sephie,None,11.0,10,4391,1276,"This is Sephie. According to this picture, she can read. Fantastic at following directions. 11/10 such a good girl https://t.co/7HY9RvCudo",https://pbs.twimg.com/media/CpG_CrlWYAYyuP3.jpg,1,Gordon Setter,0.240427,True,Saluki,0.224269,True,Doberman,0.12972999999999998,True
387,761334018830917632,08-04-2016,Bruce,None,10.0,10,5542,1575,This is Bruce. I really want to hear the joke he was told. 10/10 for chuckle pup https://t.co/ErPLjjJOKc,https://pbs.twimg.com/media/CpDNQGkWEAENiYZ.jpg,1,Norwegian Elkhound,0.8229360000000001,True,Malinois,0.08615249999999999,True,German Shepherd,0.06333290000000001,True
388,761292947749015552,08-04-2016,Bonaparte,None,11.0,10,4744,1192,Meet Bonaparte. He's pupset because it's cloudy at the beach. Can't take any pics for his Instagram. 11/10 https://t.co/0THNOfv2Jo,https://pbs.twimg.com/media/CpCn5aXXgAAOPTm.jpg,1,Standard Poodle,0.6608930000000001,True,Samoyed,0.314886,True,Miniature Poodle,0.00883383,True
389,761227390836215808,08-04-2016,Albert,None,10.0,10,5654,1692,This is Albert. He just found out that bees are dying globally at an alarming rate. 10/10 heckin worried af now https://t.co/nhLX27WsDY,https://pbs.twimg.com/media/CpBsRleW8AEfO8G.jpg,1,Cougar,0.306512,False,French Bulldog,0.280802,True,Boxer,0.054523400000000014,True
390,761004547850530816,08-04-2016,Bo,None,11.0,10,12030,3772,This is Bo and Ty. Bo eats paper and Ty felt left out. 11/10 for both https://t.co/1acHQS8rvK,https://pbs.twimg.com/media/Co-hmcYXYAASkiG.jpg,1,Golden Retriever,0.735163,True,Sussex Spaniel,0.064897,True,Labrador Retriever,0.0477037,True
391,760641137271070720,08-03-2016,Theo,None,12.0,10,5270,1405,This is Theo. He can walk on water. Still coming to terms with it. 12/10 magical af https://t.co/8Kmuj6SFbC,https://pbs.twimg.com/media/Co5XExUWgAAL5L_.jpg,1,Axolotl,0.132695,False,Killer Whale,0.131113,False,Sea Lion,0.06965199999999999,False
392,760252756032651264,08-01-2016,Fido,None,4.0,10,4189,938,This is Fido. He can tell the weather. Not good at fetch tho. Never comes when called. 4/10 would probably still pet https://t.co/4gOv2Q3iKP,https://pbs.twimg.com/media/Coz12OLWgAADdys.jpg,1,Radio Telescope,0.155279,False,Dam,0.154515,False,Crane,0.09804,False
393,760190180481531904,08-01-2016,Sadie,None,10.0,10,6065,1964,Meet Sadie. She's addicted to balloons. It's tearing her family apart. Won't admit she has a problem. Still 10/10 https://t.co/h6s9Rch0gZ,https://pbs.twimg.com/media/Coy87yiWYAACtPf.jpg,1,Balloon,0.917525,False,Confectionery,0.0493291,False,Maraca,0.017647799999999998,False
394,759923798737051648,08-01-2016,None,None,10.0,10,15613,6164,We only rate dogs... this is a Taiwanese Guide Walrus. Im getting real heckin tired of this. Please send dogs. 10/10 https://t.co/49hkNAsubi,https://pbs.twimg.com/media/CovKqSYVIAAUbUW.jpg,1,Labrador Retriever,0.324579,True,Seat Belt,0.109168,False,Pug,0.102466,True
395,759846353224826880,07-31-2016,Kirby,None,11.0,10,7149,2150,This is Kirby. He's a Beneblip Cumberpat. Pretty heckin rare. 11/10 would put my face against his face https://t.co/fd6uucghY6,https://pbs.twimg.com/media/CouEOZhWAAAgFpE.jpg,1,Sussex Spaniel,0.355395,True,Vizsla,0.141094,True,Otterhound,0.0921982,True
